y,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15
0.388210107227714,0.327249234748937,0.107092061643765,0.035045795220608,0.011468709667112,0.00375312646212,0.001228207762645,0.000401930050438,0.000131531301429,4.30435177380104E-05,1.40859582406662E-05,4.60961905496349E-06,1.50849430822092E-06,4.93653607988422E-07,1.61547765445263E-07,5.2866382617363E-08
0.1550778226825,0.331612557878923,0.109966888543002,0.036466401191731,0.012092716575829,0.004010096675416,0.001329798415876,0.000440977854152,0.000146233794183,4.84929625374736E-05,1.60808753461784E-05,5.33262020647832E-06,1.7683638268671E-06,5.8641165188796E-07,1.94461467852571E-07,6.44858647634809E-08
0.349961177030083,0.335975881008908,0.112879792619712,0.037924887773511,0.012741847581869,0.004280953467,0.001438297112633,0.00048323313957,0.0001623546798,5.45472565815855E-05,1.83265625866172E-05,6.1572830109036E-06,2.06869858420952E-06,6.95032829371675E-07,2.33514267178263E-07,7.84551616433665E-08
0.556487409509258,0.340339204138894,0.115830773873896,0.039421753395034,0.013416768176226,0.004566252203213,0.001554074640739,0.000528912526402,0.000180009668295,6.12643472446838E-05,2.08506591833445E-05,7.09629675223081E-06,2.41514798898765E-06,8.21969544449709E-07,2.79748460584423E-07,9.52093684343835E-08
0.175945985135536,0.34470252726888,0.118819832305553,0.040957496485389,0.01411815254912,0.004866562864049,0.001677516518351,0.000578244183411,0.0001993222314,6.8706876904527E-05,2.36834341097423E-05,8.16373959203417E-06,2.8140616693392E-06,9.70014169311704E-07,3.34366335648368E-07,1.15256920931627E-07
0.045360901226983,0.349065850398866,0.121846967914683,0.042532615473662,0.014846683590002,0.005182470232947,0.00180902337903,0.000631468284193,0.000220424013622,7.6942495763166E-05,2.68579977153807E-05,9.37520981253015E-06,3.27256558587863E-06,1.14234088922079E-06,3.98752193941251E-07,1.39190773676516E-07
0.084611212692657,0.353429173528852,0.124912180701287,0.044147608788943,0.015603052887551,0.005514574086574,0.001949011361782,0.000688837474793,0.000243455259412,8.60441911251344E-05,3.04105273563148E-05,1.07479675501189E-05,3.79864528835343E-06,1.34255206479202E-06,4.74497066678897E-07,1.67701106118187E-07
0.39011790585955,0.357792496658837,0.128015470665364,0.045802974860317,0.016387960729675,0.005863489384617,0.002097912506055,0.000750617353313,0.000268565256877,9.60906337739731E-05,3.43805077635199E-05,1.23010877091083E-05,4.4012368830612E-06,1.57472953277743E-06,5.63426411094841E-07,2.01589742309152E-07
0.71203613760438,0.362155819788823,0.131156837806915,0.047499212116873,0.017202116103509,0.006229846459569,0.002256175151724,0.00081708696166,0.000295912798439,0.000107166542105,3.88109869098037E-05,1.40556247811333E-05,5.09032631525541E-06,1.84349129969395E-06,6.67631102914224E-07,2.41786489392417E-07
0.526921637556714,0.366519142918809,0.134336282125938,0.049236818987698,0.01804623669542,0.006614291206515,0.002424264344027,0.000888539289582,0.000325666658867,0.000119363064685,4.37488481645844E-05,1.60347903329686E-05,5.87705760972246E-06,2.15405411799994E-06,7.8950206913007E-07,2.8936762171018E-07
0.613331370279876,0.370882466048795,0.137553803622436,0.051016293901881,0.018921048891,0.007017485272924,0.002602662243483,0.000965281791155,0.000358006091136,0.000132778181941,4.92450995557016E-05,1.8264143964037E-05,6.77385075365227E-06,2.51230247216104E-06,9.31768936335572E-07,3.455767608958E-07
0.381373609099584,0.375245789178781,0.140809402296406,0.052838135288507,0.019827287775071,0.007440106248431,0.002791868540767,0.001047636913863,0.000393121340515,0.000147517127665,5.53551809879473E-05,2.07717985749565E-05,7.79452994892223E-06,2.92486454196097E-06,1.09754310328918E-06,4.11848427951475E-07
0.580256894073872,0.379609112308767,0.14410307814785,0.054702841576666,0.020765697131685,0.007882847854632,0.002992400876562,0.001135942640424,0.000431214177365,0.000163692831084,6.21392902992726E-05,2.35886408300036E-05,8.954463006048E-06,3.39919575292757E-06,1.29036568233257E-06,4.89834571223961E-07
0.333919395221045,0.383972435438752,0.147434831176767,0.056610911195445,0.021737029444122,0.008346420134863,0.003204795266379,0.001230553043514,0.000472498449055,0.000181426380225,6.96627290676516E-05,2.67485677394162E-05,1.02707126994021E-05,3.94367056888114E-06,1.51426079290142E-06,5.81434404539775E-07
0.470629245081379,0.388335758568738,0.150804661383157,0.05856284257393,0.022742045894889,0.008831549643997,0.003429606530339,0.001331838853551,0.000517200651485,0.000200847507327,7.79962691143782E-05,3.02887403320635E-05,1.17622009529434E-05,4.56768322949922E-06,1.77379473182929E-06,6.88827922730157E-07
0.342585854064054,0.392699081698724,0.154212568767021,0.060559134141211,0.023781516365723,0.009338979638223,0.003667408727933,0.001440188039673,0.000565560520653,0.000222095097106,8.72165406831382E-05,3.42498554352078E-05,1.34498867777201E-05,5.28175818656251E-06,2.07414158961782E-06,8.14513497556049E-07
0.304314609520999,0.39706240482871,0.157658553328358,0.062600284326373,0.024856219437591,0.00986947026484,0.003918795597743,0.001556006404072,0.00061783164473,0.000245317718636,9.74064433085597E-05,3.86764366259081E-05,1.53569589368883E-05,6.0976710463366E-06,2.42115592951281E-06,9.61349995837646E-07
0.410637372853266,0.401425727958696,0.161142615067169,0.064686791558506,0.025966942390686,0.010423798752043,0.004184381002134,0.001679718189838,0.000674282097121,0.000270674181686,0.000108655580423,4.36171454681109E-05,1.75090443710168E-05,7.02858088249651E-06,2.82145319727273E-06,1.1326039036166E-06
0.323322554145167,0.405789051088682,0.164664753983453,0.066819154266697,0.027114481204431,0.011002759598708,0.004464799376917,0.00181176670246,0.000735195090985,0.000298334118336,0.000121060718787,4.91251142006741E-05,1.99344334761147E-05,8.08917484426301E-06,3.28249858414392E-06,1.3320019856597E-06
0.595020031054768,0.410152374218667,0.16822497007721,0.068997870880032,0.028299640557478,0.011607164764185,0.004760706185978,0.001952614945136,0.000800869655682,0.000328478590718,0.000134726273863,5.52583010945141E-05,2.2664323389205E-05,9.29582604814209E-06,3.81270512396921E-06,1.56379005879165E-06
0.431998681743701,0.414515697348653,0.17182326334844,0.0712234398276,0.029523233827708,0.01223784385808,0.005072778380876,0.002102746268044,0.000871621335645,0.000361300725769,0.000149764822295,6.2079869751799E-05,2.57330805014805E-05,1.06667658090002E-05,4.42154186777251E-06,1.83279851067599E-06
0.466768141313652,0.418879020478639,0.175459633797144,0.073496359538489,0.030786083092228,0.012895644330047,0.005401714865411,0.002262665031728,0.000947782912162,0.000397006377873,0.000166297642687,6.96585936766618E-05,2.91785234871996E-05,1.22222713373311E-05,5.11965304580541E-06,2.14451525301745E-06
0.360074002050648,0.423242343608625,0.179134081423321,0.075817128441785,0.032089019127377,0.013581431659573,0.005748236965158,0.002432897284751,0.001029705148557,0.000435814820301,0.000184455285924,7.80692875053263E-05,3.30422282076098E-05,1.39848701046398E-05,5.91898919814994E-06,2.50516686001912E-06
0.603164082219512,0.427605666738611,0.182846606226972,0.078186244966577,0.033432881408721,0.014296089545769,0.006113088901974,0.002613991455761,0.00111775755929,0.000477959466392,0.000204378176301,8.7393266343861E-05,3.73698559234317E-05,1.59795621580648E-05,6.83295133079038E-06,2.9218087095951E-06
0.308864312237247,0.431968989868597,0.186597208208096,0.080604207541951,0.034818518111056,0.015040520097154,0.006497038273466,0.002806519060127,0.00121232920345,0.000523688621402,0.000226217244793,9.77188347240438E-05,4.22115063268816E-05,1.82340617488549E-05,7.87654923485447E-06,3.40242501663035E-06
0.521652994424646,0.436332312998582,0.190385887366693,0.083071514596997,0.036246786108403,0.015815644021444,0.006900876537439,0.003011075421298,0.001313829503188,0.000573266266012,0.000250134595813,0.000109141806752,4.76220969849765E-05,2.07790597272976E-05,9.06657519274747E-06,3.95603972482707E-06
0.373937956185478,0.440695636128568,0.194212643702763,0.0855886645608,0.037718550974017,0.016622400815342,0.007325419501301,0.003228280407035,0.001422689087579,0.000626972872464,0.000276304208866,0.000121766059091,5.36617708700438E-05,2.36485082493594E-05,1.04217943864431E-05,4.5928393067347E-06
0.289596092843912,0.445058959258554,0.198077477216307,0.08815615586245,0.039234686980377,0.017461748954322,0.007771507816445,0.003458779180657,0.001539360662448,0.000685106254353,0.000304912676544,0.000135704118487,6.03963337410582E-05,2.68799294378276E-05,1.19631534205429E-05,5.32430861079725E-06
0.361044674871719,0.44942228238854,0.201980387907324,0.090774486931032,0.040796077099193,0.018334666082418,0.008240007477592,0.003703242967478,0.001664319906683,0.000747982451086,0.000336159980354,0.000151077785618,6.78977232307748E-05,3.05147497433602E-05,1.37140084761761E-05,6.16338099005882E-06
0.317682475448584,0.453785605518526,0.205921375775815,0.093444156195636,0.042403613001405,0.019242149202016,0.008731810327114,0.003962369836563,0.001798066395573,0.000815936648078,0.000370260305913,0.000168018797118,7.62445115887023E-05,3.45986618587435E-05,1.57003747217007E-05,7.12460404995468E-06
0.410384044412425,0.458148928648512,0.209900440821779,0.096165662085348,0.044058195057177,0.020185214863633,0.009247834564313,0.004236885497959,0.001941124551696,0.000889324133733,0.000407442899091,0.000186669527704,8.55224441289096E-05,3.91820161530621E-05,1.79511987228141E-05,8.2243224628138E-06
0.395326776200294,0.462512251778497,0.213917583045216,0.098939503029257,0.045760732335907,0.021164899355713,0.009789025259676,0.004527544115569,0.002094044623919,0.000968521294333,0.000447952964737,0.000207183734412,9.58250155345801E-05,4.43202437116082E-05,2.04986557184277E-05,9.48087941476215E-06
0.496923931484418,0.466875574908483,0.217972802446127,0.101766177456449,0.047512142606218,0.022182258894412,0.010356354874097,0.0048351291358,0.002257403695034,0.001053926647919,0.000492052609659,0.00022972734502,0.000107254086278,5.00743131924377E-05,2.33784737598668E-05,1.09148383771207E-05
0.538763400188041,0.471238898038469,0.222066099024511,0.104646183796012,0.049313352335964,0.023238369813382,0.010950823783069,0.005160454132147,0.002431806718611,0.001145961918321,0.000540021831584,0.000254479292832,0.000119920541528,5.65112238417478E-05,2.66302868499905E-05,1.25492270296378E-05
0.435760876457904,0.475602221168455,0.226197472780368,0.107580020477034,0.051165296692225,0.024334328753565,0.011573460805839,0.005504363665863,0.002617887585603,0.001245073150482,0.000592159555887,0.000281632400066,0.000133944995024,6.37045371479512E-05,3.02980193660739E-05,1.44098053075096E-05
0.457862812712606,0.479965544298441,0.230366923713698,0.110568185928603,0.053068919541313,0.025471252852977,0.012225323739542,0.005867734162874,0.002816310221282,0.001351731868271,0.0006487847219,0.000311394312179,0.000149458540537,7.17349497587046E-05,3.44303042061579E-05,1.65253596986695E-05
0.508978650895702,0.484328867428427,0.234574451824502,0.113611178579805,0.055025173448766,0.026650279936494,0.012907499898292,0.006251474807072,0.003027769713067,0.001466436275964,0.000710237420693,0.00034398848557,0.000166603553624,8.06909104364654E-05,3.90809372634619E-05,1.89280260828539E-05
0.388489702085986,0.488692190558412,0.23882005711278,0.116709496859729,0.057035019679351,0.027872568705644,0.013621106657251,0.006656528450162,0.003252993469824,0.001589712504641,0.000776880086251,0.000379655231151,0.000185534546568,9.06692839866815E-05,4.43093710078141E-05,2.16536435800741E-05
0.579543670173834,0.493055513688398,0.24310373957853,0.119863639197463,0.059099428197066,0.029139298928395,0.01436729200166,0.007083872538189,0.00349274241322,0.001722115904732,0.000849098742038,0.000418652816428,0.000206419079461,0.000101776065259,5.01812501373146E-05,2.47421420639796E-05
0.603492471017007,0.497418836818384,0.247425499221754,0.123074104022093,0.061219377665134,0.030451671628936,0.015147235080841,0.007534520054927,0.003747812201706,0.001864232385987,0.000927304304997,0.000461258628768,0.000229438730594,0.000114127146493,5.67689924580898E-05,2.82379661958546E-05
0.511525888518509,0.50178215994837,0.251785336042451,0.126341389762707,0.06339585544601,0.031810909277474,0.015962146767172,0.008009520482245,0.004019034487731,0.002016679806161,0.00101193394906,0.000507770402684,0.000254790129417,0.000127849141472,6.4152418355496E-05,3.21905390483322E-05
0.844015169979017,0.506145483078356,0.256183250040622,0.129665994848394,0.065629857601376,0.033218255980012,0.016813270220024,0.008509960777641,0.004307278208777,0.002180109409734,0.001103452530354,0.00055850751403,0.000282686055492,0.000143080270116,7.24194324369851E-05,3.66547686150781E-05
0.626240082123519,0.510508806208341,0.260619241216266,0.13304841770824,0.067922388892142,0.034674977668146,0.017701881454666,0.009036966369063,0.004613450912815,0.002355207318002,0.001202354076286,0.000613812344125,0.000313356607035,0.000159971307375,8.16667611555798E-05,4.16916007444368E-05
0.475582689424343,0.514872129338327,0.265093309569383,0.136489156771333,0.070274462778449,0.036182362288847,0.018629289916149,0.009591702167189,0.0049385001188,0.002542696071904,0.001309163340801,0.00067405171693,0.00034705044278,0.000178686600462,9.20007504640557E-05,4.73686222921525E-05
0.441889436603872,0.519235452468313,0.269605455099974,0.13998871046676,0.072687101419664,0.037741719994249,0.019596839058147,0.010175373595305,0.005283414712793,0.002743336228975,0.001424437428124,0.000739618412505,0.000384036101071,0.000199405158704,0.000103538227804,5.3760718561597E-05
0.465172661608386,0.523598775598299,0.274155677808038,0.14354757722361,0.075161335674385,0.039354383331441,0.020605906926768,0.010789227636949,0.005649226380358,0.002957928015833,0.001548767487398,0.000810932760088,0.000424603400275,0.000222321820499,0.000116407433002,6.09507893903313E-05
0.428514642106296,0.527962098728285,0.278743977693575,0.14716625547097,0.077698205100436,0.041021707432247,0.021657906749347,0.011434553901447,0.006037011075829,0.003187313037641,0.001682780480657,0.000888444314267,0.000469064924763,0.000247648502118,0.000130749022925,6.90305285502023E-05
0.676856135927186,0.53232542185827,0.283370354756586,0.150845243637927,0.080298757954873,0.042745070203023,0.022754287528186,0.012112685707526,0.006447890529095,0.003432376045997,0.001827141026661,0.000972633617812,0.000517757600915,0.000275615533328,0.000146717155049,7.81012714554637E-05
0.406621581506295,0.536688744988256,0.28803480899707,0.154585040153569,0.082964051193978,0.044525872514438,0.023896534639281,0.012825001185124,0.006883033790517,0.003694046766744,0.001982553323172,0.001064014054885,0.000571044367766,0.000306473085069,0.000164480655398,8.82749165206296E-05
0.502869747337512,0.541052068118242,0.292737340415027,0.158386143446984,0.085695150473263,0.046365538391263,0.025086170436009,0.013572924395569,0.007343658814635,0.003973301789213,0.002149763150312,0.001163133798441,0.000629315947144,0.000340492694702,0.000184224276648,9.96749258778995E-05
0.439378846010598,0.545415391248228,0.297477949010458,0.162249051947259,0.088493130147468,0.048265515202162,0.026324754857784,0.014357926470272,0.007831034083297,0.00427116651842,0.00232955995773,0.001270577855782,0.000692992718322,0.000377968894596,0.000206150052526,0.000112437411554
0.679425993237188,0.549778714378214,0.302256634783362,0.166174264083482,0.091359073270563,0.050227273849475,0.027613886043687,0.015181526768085,0.008346480268856,0.004588717191795,0.00252277903835,0.001386970216364,0.000762526702434,0.000419220950143,0.00023047875501,0.000126712313621
0.31343051926836,0.5541420375082,0.307073397733739,0.17016227828474,0.094294071595743,0.052252308959009,0.028955200951053,0.016045294051476,0.008891371938103,0.004927082962024,0.002730303791548,0.001512976106065,0.000838403662116,0.000464594713579,0.000257451461198,0.000142664677268
0.475544386759859,0.558505360638185,0.31192823786159,0.174213592980121,0.097299225575437,0.054342139069825,0.030350375979043,0.01695084768168,0.00946713929758,0.005287448047607,0.002953068078684,0.001649304352275,0.000921145322069,0.000514464600302,0.000287331237128,0.000160476036215
0.515328662241328,0.562868683768171,0.316821155166914,0.178328706598712,0.100375644361297,0.056498306824026,0.03180112759717,0.017899858832963,0.010075269980946,0.005671053952784,0.003192058673982,0.001796709864335,0.001011311716451,0.000569235694718,0.00032040494624,0.000180345910363
0.585203071510507,0.567232006898157,0.321752149649711,0.182508117569602,0.10352444580421,0.058722379156542,0.0333092129788,0.018894051726163,0.010717310879069,0.006079201758486,0.003448317813805,0.001955996233947,0.001109503669267,0.000629345992979,0.000356985190631,0.000202493426114
0.610109906618752,0.571595330028143,0.326721221309982,0.186752324321877,0.106746756454286,0.061015947484922,0.034876430639624,0.019935204881659,0.011394870013511,0.006513254486,0.003722945847483,0.002128018460369,0.00121636541416,0.000695268790342,0.000397412393674,0.000227159068319
0.512270551165449,0.575958653158129,0.331728370147726,0.191061825284625,0.110043711560867,0.063380627899118,0.036504621081093,0.021025152391914,0.012109618454091,0.006974639535077,0.004017103992886,0.002313685805339,0.001332587360274,0.000767515221239,0.000442057033103,0.000254606573405
0.69665409814483,0.580321976288114,0.336773596162943,0.195437118886935,0.113416455072521,0.065818061351278,0.038195667438826,0.022165785213743,0.012863292281217,0.007464851198208,0.004332017200041,0.002513964782842,0.001458909011097,0.000846636960545,0.000491322034142,0.000285124973847
0.599150052133818,0.5846852994181,0.341856899355634,0.199878703557892,0.116866139637048,0.068329913845525,0.039951496135984,0.023359052480469,0.013657694593666,0.007985453252859,0.004668977126137,0.002729882288972,0.001596122043504,0.000933229094914,0.000545645332785,0.000319030804776
0.925717891484793,0.589048622548086,0.346978279725798,0.204387077726586,0.120393926601474,0.070917876627754,0.041774077541613,0.024606962834104,0.014494697562521,0.008538081633454,0.005029345225389,0.002962528877334,0.001745073554453,0.001027933173495,0.000605502619919,0.000356670484213
0.332944680396265,0.593411945678072,0.352137737273435,0.208962739822103,0.124000986012055,0.073583666375413,0.04366542663396,0.025911585777721,0.015376244531962,0.009124447184933,0.005414555957248,0.003213062185573,0.001906669483126,0.001131440447747,0.000671410277516,0.000398422879129
0.655895027146361,0.597775268808058,0.357335271998546,0.213606188273531,0.127688496614275,0.076329025387295,0.045627603668747,0.027275053048153,0.016304352167614,0.009746338499737,0.005826120116574,0.003482710518793,0.002081878216552,0.001244495310525,0.00074392851878,0.000444702070287
0.409636356297667,0.602138591938044,0.36257088390113,0.218317921509958,0.131457645852847,0.079155721773323,0.047662714852428,0.028699560009186,0.017281112653173,0.010405624840104,0.006265628289456,0.00377277659582,0.002271734387104,0.001367898945108,0.000823664744721,0.000495960329615
0.450295439945467,0.60650191506803,0.367844572981187,0.223098437960472,0.135309629871712,0.08206554964434,0.049772913020403,0.030187367065389,0.01830869593602,0.011104259147594,0.006734754438428,0.004084641464419,0.002477342870537,0.001502513195261,0.000911277130341,0.000552691324709
0.871339125064906,0.610865238198015,0.373156339238718,0.227948236054159,0.139245653514041,0.085060329301893,0.051960398320203,0.031740801096734,0.019389352022552,0.011844281141762,0.007235259620946,0.004419768591774,0.002699882993594,0.001649264667989,0.001007478454262,0.000615433565942
0.838867312288129,0.615228561328001,0.378506182673722,0.232867814220108,0.143266930322233,0.088141907428026,0.054227418899651,0.033362256914163,0.020525413323956,0.01262782050996,0.007768995845051,0.004779708136714,0.002940612960518,0.001809149081122,0.001113040186407,0.000684774112583
0.302275133619268,0.619591884457987,0.383894103286199,0.237857670887405,0.147374682537915,0.091312157275065,0.056576271599981,0.035054198736239,0.021719297053151,0.013457100190265,0.008337910066226,0.005166101410374,0.003200874508155,0.001983235868421,0.00122879684904,0.000761352555313
0.550833610771984,0.623955207587973,0.38932010107615,0.24291830448514,0.151570141101944,0.094572978855402,0.059009302653935,0.036819161687058,0.022973507673663,0.014334439749544,0.008944048329584,0.005580685532163,0.003482097799704,0.002172673055456,0.001355650667338,0.000845865293555
0.577908075135793,0.628318530717959,0.394784176043574,0.248050213442399,0.155854545654404,0.09792629913129,0.06152890838882,0.038659753315543,0.024290639401141,0.015262258858725,0.009589560061551,0.006025298288105,0.00378580656752,0.002378692420086,0.001494576526419,0.000939070127125
0.271552832091342,0.632681853847944,0.400286328188472,0.253253896188269,0.160229144534609,0.101374072204627,0.064137535934539,0.040578655136303,0.025673378758293,0.016243080867337,0.010276702515349,0.006501883198855,0.004113623515754,0.00260261495198,0.001646627252671,0.001041791182816
0.587498210050528,0.63704517697793,0.405826557510842,0.258529851151839,0.164695194781101,0.104918279506741,0.066837683936592,0.042578624192181,0.027124507183985,0.017279536479461,0.011007845374655,0.007012494804843,0.004467275994008,0.002845856626212,0.001812939238099,0.001154924197785
0.65732578313292,0.641408500107916,0.411404864010687,0.263878576762196,0.169253962131652,0.108560929988185,0.069631903274042,0.044662494638663,0.028646903697263,0.018374367533197,0.0117854755199,0.007559304176277,0.004848601953566,0.003109934506657,0.001994738427349,0.001279442182793
0.634404794919754,0.645771823237902,0.417021247688004,0.269300571448427,0.17390672102326,0.112304060308516,0.072522797782449,0.046833179350286,0.030243547617062,0.019530430885852,0.012612201961779,0.008144604655902,0.005259556198194,0.00339647319553,0.002193346688056,0.001416401489739
0.306134922581736,0.650135146367888,0.422675708542795,0.27479633363962,0.178654754592154,0.116149735026089,0.075513024981778,0.04909367154921,0.031917521338383,0.02075070240703,0.013490760946631,0.008770817842652,0.005702216941899,0.003707211646143,0.002410188586182,0.001566948309251
0.774917664226118,0.654498469497874,0.428368246575059,0.280366361764864,0.183499354673791,0.120100046787843,0.078605296809267,0.051447046456091,0.033672013165698,0.022038281081861,0.014424021238442,0.009440499824565,0.006178792686473,0.004044010356641,0.002646798589055,0.001732325625606
0.648898876531648,0.658861792627859,0.434098861784796,0.286011154253244,0.188441821802856,0.124157116519089,0.081802380357273,0.053896462963419,0.035510320204379,0.023396393226647,0.015414989582335,0.010156347669557,0.006691629432116,0.004408858963245,0.002904828719967,0.001913880657714
0.606374670901798,0.663225115757845,0.439867554172007,0.29173120953385,0.193483465213264,0.128323093613296,0.085107098616083,0.056445165331466,0.037435851310932,0.024828396819187,0.016466816354487,0.010921206182868,0.007243218234848,0.004803884252266,0.003186056689297,0.00211307281657
0.506010005197679,0.667588438887831,0.445674323736691,0.297527026035768,0.198625602838157,0.13260015612188,0.088522331221688,0.059096484906999,0.039452130102821,0.026337785946142,0.017582801403547,0.011738074940269,0.007836203124922,0.005231358610975,0.003492394528363,0.00233148221117
0.729308489115595,0.671951762017817,0.451519170478849,0.303399102188086,0.203869561309908,0.136990510943992,0.092051015208536,0.061853841864905,0.041562798028694,0.027928195369772,0.018766400088696,0.012610115606331,0.008473389400922,0.005693708938213,0.003825897753449,0.00257081873673
0.763663844905971,0.676315085147803,0.45740209439848,0.309347936419891,0.209216675960116,0.141496394016306,0.095696145767245,0.064720746972891,0.0437716174998,0.029603405216434,0.020021229519618,0.013540659547324,0.009157752314706,0.006193526036483,0.004188775088729,0.002832931780799
0.557006420224516,0.680678408277788,0.463323095495584,0.315374027160272,0.21466829081961,0.146120070502805,0.099460777007288,0.067700803379393,0.046082475083413,0.031367345789278,0.021351075003745,0.014533215748569,0.009892446162893,0.006733574508132,0.004583398778215,0.003119820584858
0.646143470450943,0.685041731407774,0.469282173770161,0.321477872838315,0.220225758618448,0.150863834984572,0.103348022724648,0.070797708424863,0.048499384759071,0.033224102507566,0.022759896706252,0.015591479046313,0.010680813801094,0.007316803179146,0.005012315518212,0.003433645300958
0.760128013677104,0.68940505453776,0.475279329222212,0.327659971883109,0.225890440785916,0.155730011649573,0.10736105717444,0.074015255476576,0.051026491238455,0.035177920975118,0.024251836528376,0.016719338684486,0.011526396597613,0.007946356075001,0.005478258043263,0.003776738785088
0.346262183980359,0.693768377667746,0.481314561851736,0.333920822723741,0.231663707450529,0.160720954482449,0.1115031158485,0.077357335787113,0.053668073349724,0.037233212180392,0.025831225209749,0.017920887206938,0.012432944843924,0.008625583974002,0.00598415740008,0.004151619171162
